registro,padre_irr,madre_irr,abuelo_paterno_irr,abuela_paterna_irr,abuelo_materno_irr,abuela_materna_irr,nombre,criadero
55314,,0.0526315789473684,,,,,,
55315,,0.291966776448634,,,,0.9763660416255684,,
55338,,0.0590718599778133,,,,,,
55424,,0.0526315789473684,,,,0.21875530139067104,,
55519,,0.2234068778503636,,,,,,
55565,,0.0526315789473684,,,,,,
55706,,0.1052631578947368,,,,0.47257487982250695,,
55743,,0.2867003574510046,,0.0526315789473684,,0.22766000153708843,,
55749,,0.1052631578947368,,0.5659103569355547,,0.84787917054962,,
55753,,0.0526315789473684,,,,,,
55766,,0.1117034389251818,,,,0.4381548132626649,,
55767,,0.2289629053180321,,0.0526315789473684,,,,
55787,,0.0526315789473684,,,,0.2711120067023029,,
55820,,0.0526315789473684,,,,0.6092279880027939,,
55857,,0.0526315789473684,,,,0.1245840009860717,,
55858,,0.0526315789473684,,,,0.0526315789473684,,
55891,,0.0526315789473684,,0.08341907898532397,,0.0526315789473684,,
55904,,0.0526315789473684,,,,0.1117034389251818,,
55957,,0.0526315789473684,,,,,,
55961,,0.0526315789473684,,0.0526315789473684,,,,
55964,,0.1052631578947368,,,,,,
55976,,0.2749291260939233,,1.5187394232613076,,0.824691368973471,,
55981,,0.0526315789473684,,,,,,
55987,,0.0526315789473684,,,,0.21481983647643696,,
55993,,0.0526315789473684,,,,,,
56008,,0.1403508771929824,,0.359829680706847,,,,
56010,,0.0526315789473684,,0.4170835037659843,,0.1719419599343285,,
56022,,0.0526315789473684,,0.25155033826196865,,0.705529734972507,,
56023,,0.0526315789473684,,,,0.0526315789473684,,
56024,,0.0526315789473684,,1.4252042024668694,,0.18704858012015543,,
56032,,0.1117034389251818,,,,,,
56035,,0.1052631578947368,,,,0.48190147499897273,,
56053,,0.18127044007847185,,0.27152780021133593,,,,
56068,,0.13533622240534698,,0.7323794902203439,,1.1992609202704112,,
56072,,0.0526315789473684,,,,0.47641351683280636,,
56097,,0.1439048440774066,,,,0.4946686764474708,,
56130,,0.12512861847798595,,0.13023242044166652,,0.24822076127040746,,
56132,,0.0526315789473684,,,,0.8602741089798899,,
56149,,0.3680512757303094,,,,0.29787583713381816,,
56154,,0.5361391500374314,,,,0.20854769746330992,,
56163,,0.0526315789473684,,,,0.1643350178725502,,
56182,,0.0590718599778133,,,,,,
56183,,0.2105263157894736,,0.0590718599778133,,0.5435175991439891,,
56206,,0.1052631578947368,,0.1797321171781913,,0.36869366422842864,,
56277,,0.2234068778503636,,1.0731903583630076,,,,
56295,,0.2105263157894736,,,,,,
56296,,0.2656025309174575,,1.4518294493759847,,1.185277156886183,,
56299,,0.1117034389251818,,,,0.4796828135913554,,
56320,,0.09362668291268501,,,,0.2955110444271161,,
56347,,0.0526315789473684,,,,,,
56364,,0.1632256871687415,,1.6840700373935609,,1.0467327569509253,,
56382,,0.08341907898532397,,,,0.9090889822778213,,
56383,,0.0590718599778133,,,,0.7181613697278494,,
56399,,0.2631578947368421,,0.9451213152679934,,,,
56416,,0.16683815797064794,,,,0.08341907898532397,,
56420,,0.22266732404782444,,,,0.5574386786638728,,
56429,,0.0526315789473684,,,,0.1181437199556267,,
56438,,0.1578947368421052,,,,0.18704858012015546,,
56443,,0.12512861847798595,,,,,,
56461,,0.4703562184148896,,2.614182676211631,,,,
56462,,0.12594520920206692,,,,4.775897139625873,,
56494,,0.0783927030691482,,,,0.4289001191503348,,
56510,,0.2340687785036361,,,,0.1926126792390812,,
56552,,0.08341907898532397,,0.2684888450634783,,0.13533622240534698,,
56577,,0.12512861847798595,,0.38144224196739773,,0.18769292771697893,,
56578,,0.1052631578947368,,0.08341907898532397,,1.8649844614068176,,
56596,,0.46176917704096293,,0.13023242044166652,,0.1181437199556267,,
56603,,0.0655121410082583,,0.7550273086804785,,,,
56612,,0.0526315789473684,,,,,,
56613,,0.12512861847798595,,1.6704432001169107,,1.088638892536474,,
56621,,0.3351103167755454,,2.0774750231409826,,2.432830698396752,,
56623,,0.18831915855211792,,,,0.7531286917124148,,
56653,,0.0526315789473684,,,,0.08341907898532397,,
56659,,0.2620485640330334,,,,0.4661345987920621,,
56669,,0.3522124984592629,,0.2556082830025884,,3.3711915349533985,,
56690,,0.08341907898532397,,,,0.0526315789473684,,
56694,,0.6142610624922963,,,,1.6054184696375478,,
56697,,0.1052631578947368,,0.1052631578947368,,0.1643350178725502,,
56705,,3.0371156963728296,,,,0.4580956286714953,,
56750,,0.0526315789473684,,,,,,
56765,,0.1181437199556267,,,,0.16991994350235323,,
56767,,0.0526315789473684,,,,0.2631578947368421,,
56768,,0.0526315789473684,,,,2.0446221153031985,,
56811,,0.0526315789473684,,,,0.2362874399112535,,
56813,,0.0526315789473684,,,,0.5166195332183904,,
56831,,0.1117034389251818,,0.584575491087474,,0.3010187151419463,,
56841,,0.0977135461604831,,,,0.0526315789473684,,
56844,,0.0526315789473684,,0.2085275678666093,,0.1222067418361769,,
56864,,0.3351103167755454,,0.3157894736842105,,0.7137515920949916,,
56871,,0.282478737828177,,0.14775552221355806,,2.095995218925698,,
56888,,0.0590718599778133,,0.269598175767287,,0.08341907898532397,,
56891,,0.3544311598668803,,0.5129591638913542,,,,
56903,,0.31673225668811256,,0.6781700917284192,,0.359829680706847,,
56919,,0.0526315789473684,,,,,,
56937,,0.0590718599778133,,,,,,
56938,,0.0526315789473684,,,,0.6651875590615884,,
56939,,0.0526315789473684,,,,0.1222067418361769,,
56945,,0.0526315789473684,,,,,,
56951,,0.0526315789473684,,,,1.58665312338119,,
56953,,0.2631578947368421,,,,0.9311630271631702,,
56967,,0.0590718599778133,,0.31660666248381897,,1.580254861618106,,
56980,,0.0526315789473684,,,,,,
56983,,0.3286700357451005,,,,0.3123819843033561,,
56991,,0.4874584000986072,,,,0.8734582138123573,,
56992,,0.1643350178725502,,,,0.4246065984633715,,
57004,,0.2655686428470135,,,,0.1052631578947368,,
57013,,3.2933705638623674,,2.207942230701162,,2.7698694889209947,,
57019,,1.4408357918714811,,0.940144049204863,,1.5434126209055337,,
57020,,0.12512861847798595,,0.12512861847798595,,0.0526315789473684,,
57021,,0.3204707240540026,,1.946569876658955,,1.6934260006310413,,
57023,,0.0526315789473684,,0.3222297547146555,,,,
57026,,1.902029032227479,,2.8197624864128232,,1.0631212330953488,,
57030,,0.2127723756437728,,3.4909674978221066,,3.7737065336879754,,
57074,,0.0526315789473684,,,,0.2978758371338181,,
57085,,0.0590718599778133,,,0.0590718599778133,0.31544436362426514,,
57108,,0.1245840009860717,,0.5745489873124533,,,,
57123,,0.332891655367928,,,,,,
57141,,0.18831915855211792,,0.7979570774753885,,1.0908022397915162,,
57144,,0.0526315789473684,,0.0526315789473684,,,,
57147,,0.0526315789473684,,,,,,
57150,,0.0526315789473684,,0.0526315789473684,,0.1117034389251818,,
57164,,0.1052631578947368,,,,0.2544819151364348,,
57176,,0.0526315789473684,,,,1.264241116832147,,
57183,,0.0526315789473684,,,,,,
57185,,0.13023242044166644,,0.0526315789473684,,0.12512861847798595,,
57192,,2.1771091981017685,,2.9898721889271975,,4.647970522477718,,
57196,,0.1696659681991865,,1.2406631332429432,,1.552625145100185,,
57210,,0.0526315789473684,,,,,,
57218,,0.0526315789473684,,,,0.9636609302847727,,
57220,,0.0526315789473684,,,,0.6873947162989441,,
57223,,0.2362874399112535,,,,,,
57230,,0.2105263157894736,,0.994197887050513,,0.813864876527932,,
57236,,0.1052631578947368,,,,,,
57267,,0.0526315789473684,,,,,,
57286,,0.0526315789473684,,0.250257236955972,,,,
57294,,0.0526315789473684,,,,0.2673795143596696,,
57300,,0.08341907898532397,,0.1052631578947368,,0.0526315789473684,,
57325,,0.0526315789473684,,0.6410580945104719,,0.6256185654241464,,
57373,,0.0526315789473684,,,,,,
57377,,0.0526315789473684,,,,0.0590718599778133,,
57378,,0.1052631578947368,,,,,,
57386,,0.20119972061300784,,0.0590718599778133,,0.15752495994083568,,
57433,,0.1052631578947368,,,,,,
57438,,0.2025647717164117,,,,,,
57461,,0.4538928679878498,,2.721950037803975,,2.26752342903716,,
57470,,0.269598175767287,,0.6029879862707738,,0.2481519510382439,,
57471,,0.0526315789473684,,0.1643350178725502,,0.12512861847798595,,
57473,,0.1052631578947368,,1.78696880341887,,1.394727326659945,,
57510,,0.0590718599778133,,0.1403508771929824,,0.0526315789473684,,
57518,,0.12512861847798595,,0.5058856156785406,,0.342901528249343,,
57522,,0.1643350178725502,,,,,,
57528,,0.10955667858170005,,,,2.0499686390574428,,
57541,,0.0526315789473684,,,,0.15275842729522113,,
57557,,0.0526315789473684,,,,0.7045958379794837,,
57570,,0.0526315789473684,,,,,,
57579,,0.08341907898532397,,0.4253461522659106,,,,
57588,,0.1181437199556267,,0.3796105336144207,,0.0526315789473684,,
57594,,0.5702094538370361,,2.340260747933336,,2.951455728312434,,
57602,,0.1052631578947368,,,,0.282478737828177,,
57626,,0.0526315789473684,,,,,,
57633,,0.0526315789473684,,,,,,
57643,,0.1117034389251818,,0.6007847487571386,,,,
57658,,0.410837887367288,,2.2852074179046276,,1.1729274546481494,,
57666,,0.08852288094900446,,,,0.0526315789473684,,
57675,,1.0195902745514478,,1.204573944704248,,0.9338297957112784,,
57676,,0.0526315789473684,,,,,,
57682,,0.27577624677437457,,0.7743615323842576,,1.7366595722780604,,
57689,,0.1403508771929824,,0.6884321459386171,,,,
57691,,0.0526315789473684,,0.4800621395490803,,1.78669564921126,,
57705,,0.1439048440774066,,0.6144708943115385,,1.3809019234088358,,
57706,,0.0526315789473684,,,,0.3895188791651259,,
57708,,0.5666929587041655,,0.27619693261256173,,0.3404412671021817,,
57718,,0.7916496790526126,,1.0516541236496417,,0.7430305375545824,,
57722,,0.4681375570072723,,,,0.08852288094900446,,
57736,,0.3801922839886602,,0.16683815797064794,,0.0526315789473684,,
57757,,0.12512861847798595,,,,0.6594688100078858,,
57762,,0.08852288094900446,,0.2367000788622153,,1.0728152348083322,,
57795,,0.1117034389251818,,,,1.798536334273763,,
57798,,0.0526315789473684,,0.1578947368421052,,0.4392641439664735,,
57800,,0.0526315789473684,,0.0526315789473684,0.1772155799334401,0.578577591519783,,
57808,,0.29196677644863395,,1.033224301136452,0.6175890546037225,0.2807017543859648,,
57847,,0.22385910335435155,,,,,,
57851,,0.1117034389251818,,0.0526315789473684,,1.3655497507956527,,
57855,,0.1117034389251818,,,,,,
57856,,0.13023242044166652,,,,0.5094033921644784,,
57872,,0.3760940384815501,,1.8752486082412085,,2.1266872600083286,,
57879,,0.1181437199556267,,,,0.6509760632668634,,
57880,,0.0526315789473684,,2.6113990060789383,,1.0455607029981744,,
57900,,0.1181437199556267,,,,0.6809057902071983,,
57908,,0.0526315789473684,,,,1.0211286910435349,,
57933,,0.0526315789473684,,0.1707752989029952,,,,
57939,,0.0590718599778133,,0.08852288094900446,,,,
57952,,0.784100067318359,,,,0.3726426722544065,,
57974,,0.6429429101695082,,0.3042735644732439,,1.0261062492296313,,
57982,,0.1117034389251818,,,,0.5154381856280045,,
57989,,0.0590718599778133,,0.22507720031097986,,,,
57994,,0.620773244586877,,1.5610590602944572,,0.6451791764614343,,
57996,,0.0526315789473684,,,,,,
57999,,0.0526315789473684,,,,0.1052631578947368,,
58008,,0.1181437199556267,,0.7973544246949221,,,,
58009,,0.1707752989029952,,,,,,
58010,,0.0526315789473684,,,,0.9273049613313854,,
58022,,0.0526315789473684,,0.4453346480956489,,0.5541059410185946,,
58050,,0.177045761898009,,0.1052631578947368,,0.16659036651079204,,
58056,,0.42386704466083236,,0.2631578947368421,,0.08852288094900446,,
58058,,1.602296930959938,,3.5491949403092997,,2.9066034975747783,,
58073,,0.276038456797732,,,,0.7462713138406375,,
58093,,0.2689141972442588,,,,0.8864122440127387,,
58103,,0.3286700357451005,,0.0526315789473684,,,,
58110,,0.1052631578947368,,0.2140480005634694,,0.39025843296766505,,
58117,,0.276038456797732,,0.4464159332560696,,0.2670816385225358,,
58131,,0.0590718599778133,,,,0.0526315789473684,,
58157,,0.0526315789473684,,,,0.12512861847798595,,
58159,,0.0526315789473684,,,,0.1052631578947368,,
58163,,0.0526315789473684,,,,0.21911335716340027,,
58164,,0.13533622240534698,,0.4980505525702298,,,,
58170,,0.3286700357451005,,,,0.1052631578947368,,
58174,,0.0526315789473684,,,,0.2105263157894736,,
58175,,0.1052631578947368,,,,1.5587175108407543,,
58198,,0.282478737828177,,,,0.08852288094900446,,
58202,,0.0526315789473684,,,,,,
58204,,0.745285344508813,,0.3845146442056542,,,,
58206,,0.0526315789473684,,0.382956088011666,,0.2427277209416985,,
58207,,0.15064762829638864,,0.2136514994269905,,0.08341907898532397,,
58223,,0.2705827552335843,,1.2926269014275917,,0.5621395502475895,,
58233,,0.0526315789473684,,2.849770045314003,,1.1411270907216644,,
58242,,0.0590718599778133,,0.1052631578947368,,,,
58260,,0.18214956386168954,,,,0.7476898936056363,,
58265,,0.3801922839886602,,,,0.0526315789473684,,
58273,,0.1719419599343285,,,,0.5218292271057947,,
58295,,0.1117034389251818,,0.0526315789473684,,0.1643350178725502,,
58307,,0.0526315789473684,,,,,,
58317,,0.0526315789473684,,,,0.7587657760463684,,
58324,,0.1117034389251818,,,,0.7805990385800566,,
58330,,0.13533622240534698,,1.0173222869820924,,,,
58339,,0.2234068778503636,,0.30041613280955964,,0.6365590342101917,,
58341,,0.1052631578947368,,,,0.08341907898532397,,
58343,,0.1643350178725502,,,,0.5251543599471289,,
58346,,0.13533622240534698,,0.0590718599778133,,2.1220341448417397,,
58356,,0.0526315789473684,,,,,,
58358,,0.1117034389251818,,,,,,
58364,,0.1052631578947368,,0.6761238576535014,,1.3951738666634024,,
58369,,0.0590718599778133,,0.1052631578947368,,0.3415505978059903,,
58380,,0.0526315789473684,,0.8555206302060261,,,,
58403,,0.25849459714860923,,0.6738391646563715,,0.8248284972558959,,
58404,,0.0526315789473684,,,,0.6216051647466313,,
58407,,0.0526315789473684,,,,0.7200932093236205,,
58417,,0.610389762648961,,,,,,
58421,,0.2169665968199186,,0.0526315789473684,,0.12512861847798595,,
58437,,0.0590718599778133,,,,0.14464439787994565,,
58440,,0.5529705411068655,,0.5145490902378475,,0.7756639911106394,,
58462,,0.0526315789473684,,0.0526315789473684,,,,
58475,,0.3275607050412917,,,,0.5405215639352451,,
58487,,0.0526315789473684,,0.0526315789473684,,,,
58491,,0.2889190188586219,,,,,,
58496,,0.2577550433460701,,,,0.08852288094900446,,
58511,,0.12512861847798595,,,,0.12512861847798595,,
58520,,0.2942499691852582,,0.5276313883130802,,0.12512861847798595,,
58557,,0.0719524220387033,,,,0.1052631578947368,,
58566,,0.19235716778905068,,0.2169665968199186,,,,
58580,,0.3673117219277702,,,,,,
58585,,0.25420107646164586,,0.0526315789473684,,1.0330681257011554,,
58614,,0.0526315789473684,,0.14464439787994574,,1.0592322151897953,,
58620,,0.0526315789473684,,,,,,
58643,,0.14464439787994565,,0.8300953139308803,,1.176841400926203,,
58663,,0.0526315789473684,,,,,,
58697,,0.0526315789473684,,0.1117034389251818,,0.7462225867316463,,
58703,,0.0526315789473684,,0.17704576189800905,,0.22766978366699142,,
58705,,0.1052631578947368,,,,0.18704858012015543,,
58712,,0.400025741469143,,0.8749309020475038,,0.9005022464285376,,
58725,,0.0526315789473684,,,,,,
58730,,0.1403508771929824,,,,0.9280860939219083,,
58739,,0.25936735313591414,,0.3225895882307172,0.925613213361272,0.745776191258362,,
58772,,0.9073345406391137,,,,0.31262975541816806,,
58777,,0.2362874399112535,,0.5214470501495035,,0.5233575742635276,,
58780,,0.0590718599778133,,1.5956513628718774,,0.1761062492296314,,
58809,,0.0526315789473684,,0.7847194097656318,,3.3494865376042857,,
58813,,1.1079014714309776,,0.3952400713718041,,,,
58814,,0.1052631578947368,,,,2.2849261166340313,,
58840,,0.1052631578947368,,,,0.2105263157894736,,
58847,,0.0590718599778133,,,,0.4339331936398373,,
58850,,0.0526315789473684,,,,,,
58860,,0.3072781823396756,,,,0.7567340421809017,,
58883,,0.46324828464604123,,,,2.642189348827683,,
58914,,0.10955667858170005,,,,,,
58917,,0.0526315789473684,,,,,,
58920,,0.0526315789473684,,,,,,
58922,,0.2105263157894736,,,,0.08341907898532397,,
58940,,0.0526315789473684,,,,0.08852288094900446,,
58947,,0.0526315789473684,,0.12512861847798595,,,,
58952,,0.0526315789473684,,,,,,
58985,,0.0526315789473684,,0.0526315789473684,,,,
59003,,1.6376853230175061,,4.351852359938331,,4.128509815139358,,
59006,,0.0719524220387033,,,,,,
59009,,0.30217438037599503,,0.2234068778503635,,0.4183148220990682,,
59024,,0.0526315789473684,,,,0.1900961419943301,,
59025,,0.20256477171641177,,1.6382288840267096,,4.182741721839807,,
5903,,0.2169665968199186,,,,,,
59041,,2.141538307174453,,,,2.1629470076249566,,
59043,,0.3055199347732402,,0.5023595310867822,,0.8828558354185373,,
59044,,0.1117034389251818,,,,0.18331011275426537,,
59046,,0.08341907898532397,,0.6981811398345519,,0.2899190385949584,,
59048,,0.6422408480216935,,,,1.3774600435515019,,
59049,,0.1117034389251818,,,,,,
59067,,0.0526315789473684,,,,,,
59076,,0.2689141972442587,,0.6782391052478495,,1.3408312379271266,,
59077,,0.4547766010233654,,1.101909029867637,,0.9180490437395685,,
59086,,0.0526315789473684,,,,0.18831915855211792,,
59087,,0.0526315789473684,,0.0526315789473684,,0.4060086672160411,,
59091,,0.2427277209416985,,0.0526315789473684,,0.18402563786515458,,
59115,,0.0526315789473684,,,,,,
59131,,0.0526315789473684,,,,0.276038456797732,,
59145,,0.08341907898532397,,,,,,
59146,,0.1578947368421052,,0.0526315789473684,,,,
59148,,0.0526315789473684,,0.0526315789473684,,,,
59149,,0.343883919868657,,,,0.2627881178355725,,
59152,,0.0526315789473684,,0.4273029988539811,,0.6272303992207398,,
59155,,0.1052631578947368,,,,,,
59164,,0.3286700357451005,,0.08341907898532397,,0.17973211717819126,,
59166,,0.26046484088333305,,,,,,
59168,,0.1052631578947368,,,,,,
59170,,0.12512861847798595,,,,,,
59174,,0.23406670728171267,,,,0.22896290531803212,,
59186,,0.0590718599778133,,0.1052631578947368,,,,
59190,,0.0526315789473684,,,,,,
59229,,0.37160524261473343,,0.6853899476520701,,0.3737091725743674,,
59232,,0.0526315789473684,,,,0.08341907898532397,,
59234,,0.23629260240865002,,1.0003413325242487,,1.7104331105754704,,
59260,,0.0526315789473684,,,,,,
59272,,0.0526315789473684,,0.9721375049263702,,,,
59273,,0.2684888450634783,,,,2.47061617468101,,
59286,,0.1052631578947368,,,,0.27870363649728813,,
59297,,0.0526315789473684,,,,,,
59307,,0.0590718599778133,,,,,,
59308,,0.29707057841231443,,,,,,
59316,,0.1643350178725502,,,,0.08341907898532397,,
59337,,0.2105263157894736,,,,,,
59348,,0.0526315789473684,,0.2491680019721434,,,,
59352,,0.1578947368421052,,,,0.1719419599343285,,
59383,,0.0590718599778133,,,0.5047391520924069,,,
59384,,0.1707752989029952,,,,0.25936735313591414,,
59385,,0.08341907898532397,,,,2.1678515783722174,,
59391,,0.1117034389251818,,0.8216618915753127,,0.38383521179488367,,
59403,,0.30217438037599514,,0.5605017938285428,0.1052631578947368,,,
59404,,0.1836558609638851,,2.090853858918461,,1.3145934650222384,,
59416,,0.5036669542709231,,0.8328911768322464,,1.2694116284859,,
59422,,0.0590718599778133,,,,0.0526315789473684,,
59435,,0.0526315789473684,,,,0.7403277165384459,,
59457,,0.0526315789473684,,,,,,
59466,,0.1578947368421052,,0.4653282983086665,,0.1643350178725502,,
59469,,0.339331936398373,,,,1.3611254370305452,,
59493,,0.1719419599343285,,0.6281095230039574,,1.612757881166064,,
59503,,0.20854769746330992,,,,2.35604106744524,,
59513,,0.08341907898532397,,,,0.24990755577468246,,
59523,,0.0526315789473684,,0.40645547346947425,,0.7599292502764338,,
59527,,0.5564715698451678,,0.6551214100825835,,,,
59550,,0.0526315789473684,,0.1052631578947368,,0.7260980123795303,,
59564,,0.2631578947368421,,,,0.5896696783045288,,
59565,,0.5643332796050656,,,,0.664715260532939,,
59569,,0.33413670045371563,,0.24764487330739018,,1.8990351076845462,,
59578,,0.0526315789473684,,1.0426078335118099,,,,
59582,,0.3415505978059904,,0.27543089285694594,,,,
59610,,0.08341907898532397,,0.0526315789473684,,0.2553610389196525,,
59626,,0.0526315789473684,,0.3387801179049765,,0.18331011275426537,,
59630,,0.18725336582537014,,,,2.4310627446607684,,
59635,,0.0526315789473684,,0.1772155799334401,,1.6261626639107225,,
